id,length_ft,NumTowers,WetRad_ft,Degrees,Comment,CountyName,Long,Lat,MapYear
376,1150,10,1150,330,,Abbeville,-82.40271962,34.21509462,2022
377,520,3,520,360,,Abbeville,-82.39387649,34.21802912,2022
378,640,4,636,360,,Abbeville,-82.39463664,34.21467273,2022
379,525,3,503,360,,Abbeville,-82.39574715,34.21177199,2022
4001,405,2,475,360,,Abbeville,-82.40172079,34.21948391,2022
380,770,4,770,360,,Aiken,-81.58521359,33.83277578,2022
381,984,5,984,270,,Aiken,-81.59364967,33.82909486,2022
382,1090,6,1090,200,,Aiken,-81.63733927,33.78758303,2022
651,960,5,960,200,,Aiken,-81.45618906,33.76142287,2022
652,900,5,900,200,,Aiken,-81.50079219,33.75574048,2022
653,843,5,843,360,,Aiken,-81.48092449,33.69663518,2022
654,629,4,629,180,,Aiken,-81.31067375,33.69477388,2022
655,1043,6,1043,180,,Aiken,-81.52723133,33.69448816,2022
656,526,3,526,180,,Aiken,-81.2288391,33.65722569,2022
657,584,3,584,360,,Aiken,-81.23114627,33.65465585,2022
658,1182,6,1182,180,,Aiken,-81.40395758,33.64520282,2022
659,890,5,890,360,,Aiken,-81.38673379,33.64351804,2022
660,684,4,684,360,,Aiken,-81.2376377,33.63747254,2022
661,350,2,350,360,,Aiken,-81.24194717,33.63441972,2022
662,1045,5,1045,360,,Aiken,-81.44769015,33.62297236,2022
664,1069,6,1069,190,,Aiken,-81.33183062,33.59912024,2022
665,332,2,332,360,,Aiken,-81.30700887,33.60135049,2022
666,743,5,743,360,,Aiken,-81.31693698,33.59754163,2022
667,480,3,480,360,,Aiken,-81.32105788,33.5991042,2022
668,1420,8,1420,180,,Aiken,-81.49742478,33.58668251,2022
669,762,4,762,300,,Aiken,-81.34976901,33.58693804,2022
670,621,4,621,360,,Aiken,-81.26214309,33.58759073,2022
671,1620,9,1620,360,,Aiken,-81.38186272,33.56537134,2022
672,471,3,471,360,,Aiken,-81.37884539,33.58140243,2022
673,1015,6,1015,360,,Aiken,-81.50105225,33.57570258,2022
674,1000,5,1000,360,,Aiken,-81.50479974,33.58001917,2022
675,1210,7,1210,360,,Aiken,-81.54758247,33.54272106,2022
676,825,5,825,360,,Aiken,-81.55642441,33.53475649,2022
677,1620,9,1620,180,,Aiken,-81.5534971,33.53645729,2022
678,830,5,830,180,,Aiken,-81.55589096,33.53026255,2022
679,1950,10,1950,180,,Aiken,-81.54666394,33.52774728,2022
680,1485,8,1485,360,,Aiken,-81.53947902,33.5283101,2022
681,1735,10,1735,360,,Aiken,-81.53898725,33.51952352,2022
682,1650,9,1650,360,,Aiken,-81.55005635,33.51823795,2022
683,1351,7,1351,360,,Aiken,-81.53135641,33.51370353,2022
684,1750,10,1750,360,,Aiken,-81.5429923,33.51047544,2022
685,1790,9,1790,228,,Aiken,-81.55390303,33.51431856,2022
686,1400,7,1400,360,,Aiken,-81.56416361,33.51594124,2022
687,1390,7,1390,360,,Aiken,-81.47745289,33.53338916,2022
688,1460,8,1460,190,,Aiken,-81.47191001,33.53990604,2022
689,1630,9,1630,180,,Aiken,-81.46401661,33.53358717,2022
690,1110,6,1110,360,,Aiken,-81.4553147,33.53172165,2022
691,1494,8,1494,240,,Aiken,-81.44766718,33.52866099,2022
692,1585,8,1585,360,,Aiken,-81.45957397,33.52528753,2022
693,1785,9,1785,170,,Aiken,-81.47060139,33.52608314,2022
694,1420,8,1420,360,,Aiken,-81.465046,33.5183943,2022
695,1520,8,1520,360,,Aiken,-81.45545223,33.51737973,2022
696,1530,8,1530,360,,Aiken,-81.44955927,33.52406458,2022
697,870,5,870,360,,Aiken,-81.44005301,33.52773339,2022
698,1110,6,1110,330,,Aiken,-81.44129078,33.52252544,2022
699,1500,8,1500,360,,Aiken,-81.44567925,33.51643116,2022
700,1360,7,1360,180,,Aiken,-81.47408966,33.51831091,2022
701,1320,7,1320,180,,Aiken,-81.45648579,33.50905421,2022
702,625,3,625,360,,Aiken,-81.46252045,33.50704568,2022
703,1245,7,1245,360,,Aiken,-81.47675274,33.48022839,2022
704,1360,8,1360,360,,Aiken,-81.4686593,33.47828176,2022
705,662,4,662,360,,Aiken,-81.46218183,33.48301095,2022
706,902,5,902,180,,Aiken,-81.45493857,33.48238875,2022
707,1260,7,1260,260,,Aiken,-81.46005636,33.47789069,2022
708,980,5,980,360,,Aiken,-81.4895616,33.43554645,2022
709,945,5,945,360,,Aiken,-81.52101351,33.48106821,2022
710,600,3,600,360,,Aiken,-81.51776279,33.48010603,2022
5217,920,5,920,180,,Aiken,-81.26197734,33.59657516,2022
5219,700,4,700,250,,Aiken,-81.24913907,33.62196966,2022
5220,1320,7,1320,180,,Aiken,-81.27847346,33.61201819,2022
5221,605,3,605,180,,Aiken,-81.26801575,33.59908435,2022
5222,1660,8,1660,290,,Aiken,-81.43249218,33.52055818,2022
5223,1170,6,1170,220,,Aiken,-81.44042672,33.51635867,2022
5224,560,3,560,180,,Aiken,-81.4712144,33.53419465,2022
5225,965,5,965,220,,Aiken,-81.50884607,33.46849908,2022
5226,1850,10,1850,360,,Aiken,-81.51248886,33.46404806,2022
5227,1180,6,1180,260,,Aiken,-81.51850711,33.46021228,2022
5228,940,5,940,270,,Aiken,-81.52491719,33.45793168,2022
5229,650,3,650,360,,Aiken,-81.56732658,33.52352425,2022
5230,1310,7,1310,180,,Aiken,-81.57596519,33.52340686,2022
5231,610,3,610,360,,Aiken,-81.85159357,33.35877429,2022
5232,1430,7,1430,180,,Aiken,-81.39130785,33.64190943,2022
5233,1033,6,1033,180,,Aiken,-81.39737386,33.64315693,2022
5234,850,5,850,90,,Aiken,-81.36401944,33.56576285,2022
5264,380,2,380,360,,Aiken,-81.24256038,33.63622917,2022
5406,1410,8,1410,180,,Aiken,-81.78851559,33.28798743,2022
5407,950,5,950,360,,Aiken,-81.79179546,33.29006154,2022
5408,1070,5,1070,360,,Aiken,-81.79706435,33.30570393,2022
5409,1360,8,1360,130,,Aiken,-81.66272777,33.67402312,2022
5410,900,5,900,280,,Aiken,-81.29842601,33.65582783,2022
5405,2050,11,2050,180,,Allendale,-81.5518626,33.11040596,2022
100,2000,11,2000,180,,Allendale,-81.21985897,33.07864409,2022
101,1825,11,1825,360,,Allendale,-81.56473964,33.11460439,2022
102,1680,10,1680,360,,Allendale,-81.55453751,33.12877983,2022
103,1525,8,1525,360,,Allendale,-81.54545405,33.10579895,2022
104,1020,6,1020,360,,Allendale,-81.22551793,33.10959849,2022
105,2000,12,2000,360,,Allendale,-81.57329441,33.08588395,2022
106,1240,7,1240,360,,Allendale,-81.5239273,33.08797275,2022
107,540,3,540,300,,Allendale,-81.51572977,33.09657619,2022
108,1180,7,1180,360,,Allendale,-81.4796239,33.08965667,2022
109,850,4,850,360,,Allendale,-81.32900842,33.09164538,2022
110,700,3,700,360,,Allendale,-81.22382843,33.09693153,2022
111,775,4,775,360,,Allendale,-81.21710491,33.09671851,2022
112,920,6,920,360,,Allendale,-81.17120826,33.08385278,2022
113,910,5,910,360,,Allendale,-81.53634426,33.07552619,2022
114,1322,7,1322,360,,Allendale,-81.52796572,33.08197374,2022
115,2165,13,2165,360,,Allendale,-81.49289423,33.08037514,2022
116,1010,5,1010,360,,Allendale,-81.32401894,33.08116963,2022
117,1585,10,1585,360,,Allendale,-81.2255366,33.07901005,2022
119,1460,8,1460,360,,Allendale,-81.22274567,33.07079336,2022
120,845,5,845,360,,Allendale,-81.22006393,33.06475435,2022
121,2040,15,2040,360,,Allendale,-81.20645981,33.06646881,2022
122,1155,6,1155,270,,Allendale,-81.2084443,33.05648335,2022
123,765,4,765,270,,Allendale,-81.17219093,33.073779,2022
124,935,5,935,360,,Allendale,-81.16863953,33.07886399,2022
125,1365,8,1365,270,,Allendale,-81.16422231,33.07621559,2022
126,935,5,935,360,,Allendale,-81.17037501,33.0693326,2022
127,490,3,490,360,,Allendale,-81.16583902,33.06757325,2022
128,640,4,640,270,,Allendale,-81.16781968,33.06495662,2022
129,1215,7,1215,360,,Allendale,-81.16523371,33.06032997,2022
130,920,5,920,360,,Allendale,-81.28465186,33.06228372,2022
131,1065,6,1065,360,,Allendale,-81.27836125,33.05678678,2022
132,1240,7,1240,130,,Allendale,-81.35827099,33.03299708,2022
133,955,7,955,360,,Allendale,-81.31133678,33.03807259,2022
134,1430,9,1430,260,,Allendale,-81.30622067,33.03286977,2022
135,1000,6,1000,180,,Allendale,-81.31157976,33.03158528,2022
136,960,5,960,360,,Allendale,-81.09402539,33.02620948,2022
137,1220,7,1220,360,,Allendale,-81.22369602,33.01110137,2022
138,1260,6,1260,360,,Allendale,-81.1938245,33.01437096,2022
139,655,4,655,180,,Allendale,-81.18617818,33.00912747,2022
140,1235,6,1235,230,,Allendale,-81.18850168,33.01536741,2022
141,955,5,955,360,,Allendale,-81.09894028,33.02209076,2022
142,1310,6,1310,180,,Allendale,-81.35706747,32.9983116,2022
143,1480,8,1480,250,,Allendale,-81.35236983,32.9910472,2022
144,1900,10,1900,360,,Allendale,-81.3642253,32.97831715,2022
145,1275,7,1275,270,,Allendale,-81.32058989,32.98920023,2022
146,1540,8,1540,360,,Allendale,-81.31046567,32.99107692,2022
147,1845,10,1845,180,,Allendale,-81.30998983,32.98199878,2022
148,1990,11,1990,360,,Allendale,-81.29660561,32.98150621,2022
149,1300,7,1300,180,,Allendale,-81.30067555,32.99046552,2022
151,940,6,940,360,,Allendale,-81.28586381,32.98228753,2022
152,675,4,675,180,,Allendale,-81.28258356,32.98210069,2022
153,1260,9,1260,360,,Allendale,-81.27967791,32.97751456,2022
154,905,6,905,360,,Allendale,-81.20153409,33.00313438,2022
155,1220,6,1220,180,,Allendale,-81.373003,32.97556539,2022
156,1250,6,1250,360,,Allendale,-81.37390405,32.97204911,2022
157,1200,6,1200,360,,Allendale,-81.36528454,32.9728284,2022
158,1675,8,1675,90,,Allendale,-81.34569417,32.97662491,2022
159,1869,14,1869,270,,Allendale,-81.29917716,32.99325928,2022
159,882,5,882,180,,Allendale,-81.29463771,32.96342134,2022
160,720,4,720,360,,Allendale,-81.29704728,32.96727772,2022
161,990,5,990,360,,Allendale,-81.29364554,32.9730195,2022
162,1240,6,1240,180,,Allendale,-81.24294005,32.94977969,2022
163,1000,5,1000,270,,Allendale,-81.24717873,32.93184624,2022
164,1125,5,1125,360,,Allendale,-81.24215711,32.92795433,2022
165,1480,7,1480,360,,Allendale,-81.25185612,32.9233144,2022
166,1300,6,1300,225,,Allendale,-81.25938854,32.92707622,2022
167,1266,8,1266,360,,Allendale,-81.28276875,32.85723419,2022
168,1142,8,1142,360,,Allendale,-81.28823133,32.85102561,2022
169,1315,7,1315,180,,Allendale,-81.2977976,32.81304021,2022
170,660,3,660,360,,Allendale,-81.29050216,32.82083774,2022
171,1415,7,1415,360,,Allendale,-81.318556,32.80243568,2022
172,1110,6,1110,360,,Allendale,-81.30877075,32.8090769,2022
173,670,4,670,360,,Allendale,-81.32217073,32.79783898,2022
5395,1140,6,1140,270,,Allendale,-81.17949176,33.07344869,2022
5396,1030,6,1030,360,,Allendale,-81.19206879,33.00680856,2022
5397,350,2,350,360,,Allendale,-81.29134893,32.97027764,2022
5401,910,5,910,360,,Allendale,-81.32756061,33.08719613,2022
5404,610,3,610,310,,Allendale,-81.51034436,33.09677787,2022
174,980,5,980,360,,Bamberg,-81.18752606,33.38906285,2022
175,875,5,877,360,,Bamberg,-81.19431602,33.38164774,2022
176,745,4,745,360,,Bamberg,-81.18137801,33.38286761,2022
177,950,6,950,360,,Bamberg,-81.19102227,33.37052286,2022
178,780,4,780,360,,Bamberg,-81.15350867,33.37432164,2022
179,1000,5,1000,360,,Bamberg,-81.14968096,33.37819443,2022
180,1100,6,1100,360,,Bamberg,-81.18226015,33.36331483,2022
181,1155,7,1155,360,,Bamberg,-81.09248004,33.36056134,2022
182,1460,9,1460,360,,Bamberg,-81.08462064,33.36448985,2022
183,550,4,550,180,,Bamberg,-81.10009876,33.33125014,2022
184,900,5,900,180,,Bamberg,-81.10039474,33.33019413,2022
185,550,3,550,180,,Bamberg,-81.10381391,33.32563339,2022
186,420,3,420,180,,Bamberg,-81.10168607,33.32335507,2022
187,500,3,500,230,,Bamberg,-81.10286312,33.32894285,2022
188,665,3,665,360,,Bamberg,-81.09207081,33.33808953,2022
189,2060,11,2060,180,,Bamberg,-81.09004582,33.33533989,2022
190,520,3,520,180,,Bamberg,-81.08888477,33.33513749,2022
191,685,3,685,360,,Bamberg,-81.08039628,33.32812934,2022
192,510,2,510,180,,Bamberg,-81.08430455,33.3274686,2022
193,705,3,705,260,,Bamberg,-81.09545798,33.32797657,2022
194,740,3,740,360,,Bamberg,-81.09065835,33.32625404,2022
195,1385,8,1385,180,,Bamberg,-81.10102098,33.32342764,2022
196,965,5,969,360,,Bamberg,-81.08513648,33.32340473,2022
197,1440,8,1440,180,,Bamberg,-81.08047398,33.3241839,2022
198,892,6,892,180,,Bamberg,-81.11403027,33.32155988,2022
199,1150,6,1150,270,,Bamberg,-81.08318463,33.31744226,2022
200,975,5,975,180,,Bamberg,-81.06140802,33.31020348,2022
201,712,4,712,45,,Bamberg,-81.05766202,33.31296919,2022
202,465,3,465,240,,Bamberg,-81.17425193,33.29230069,2022
203,382,2,382,360,,Bamberg,-81.17122588,33.2913149,2022
204,320,2,320,300,,Bamberg,-81.16529719,33.29264648,2022
205,455,3,455,360,,Bamberg,-81.16228142,33.2927611,2022
206,365,2,365,200,,Bamberg,-81.20180125,33.26516776,2022
207,1110,6,1110,360,,Bamberg,-81.16574916,33.27219912,2022
208,625,3,625,360,,Bamberg,-81.16126493,33.27503673,2022
209,465,2,465,360,,Bamberg,-81.15808346,33.27323386,2022
210,1380,8,1380,360,,Bamberg,-81.20389251,33.25607173,2022
211,985,6,985,360,,Bamberg,-81.19748843,33.25975842,2022
212,1070,7,1070,220,,Bamberg,-81.19614454,33.25413658,2022
213,780,4,780,360,,Bamberg,-81.19245911,33.2492799,2022
214,1310,7,1310,270,,Bamberg,-81.18328495,33.25067902,2022
215,570,3,570,180,,Bamberg,-81.15295814,33.26236805,2022
216,720,4,720,180,,Bamberg,-81.15179251,33.26043018,2022
217,2362,13,2448,180,,Bamberg,-80.97345648,33.25999826,2022
218,2133,11,2133,180,,Bamberg,-80.97363932,33.25826293,2022
219,335,2,335,260,,Bamberg,-81.22033468,33.23462125,2022
220,455,3,455,180,,Bamberg,-81.21727663,33.23479904,2022
221,2135,12,2135,180,,Bamberg,-81.18409746,33.24275898,2022
222,600,3,600,360,,Bamberg,-81.17844075,33.24559325,2022
223,474,3,474,180,,Bamberg,-81.17189954,33.24711141,2022
223,1166,5,1166,260,,Bamberg,-80.96748975,33.14285877,2022
224,495,3,518,270,,Bamberg,-81.13887722,33.2428192,2022
224,830,5,834,360,,Bamberg,-81.13477867,33.24620826,2022
224,1305,7,1305,270,,Bamberg,-80.96184332,33.13112809,2022
225,674,4,674,360,,Bamberg,-81.13436214,33.24078914,2022
225,675,4,675,200,,Bamberg,-81.16407902,33.12191296,2022
226,950,5,950,180,,Bamberg,-81.00482093,33.24767481,2022
226,894,5,952,180,,Bamberg,-81.16326908,33.11879258,2022
227,679,4,719,360,,Bamberg,-80.91035647,33.24348476,2022
227,761,4,809,360,,Bamberg,-80.9650744,33.11369508,2022
228,906,5,936,360,,Bamberg,-80.89433127,33.23852354,2022
228,885,5,923,360,,Bamberg,-81.03734291,33.09622408,2022
229,497,3,511,360,,Bamberg,-81.21212967,33.23324751,2022
229,1843,10,1843,180,,Bamberg,-80.98299102,33.08960181,2022
230,734,4,781,360,,Bamberg,-81.20924571,33.22783,2022
230,771,4,820,360,,Bamberg,-81.065212,33.0721836,2022
231,845,4,845,360,,Bamberg,-81.21314643,33.22322401,2022
231,1090,7,1090,360,,Bamberg,-81.02671464,33.064545,2022
232,553,3,595,360,,Bamberg,-81.21027838,33.22139098,2022
232,792,5,833,180,,Bamberg,-81.02083753,33.06486135,2022
233,1010,6,1010,360,,Bamberg,-81.18092103,33.22737449,2022
235,645,3,645,360,,Bamberg,-81.1870216,33.22232565,2022
236,835,4,835,260,,Bamberg,-81.18221837,33.22164325,2022
237,655,4,655,200,,Bamberg,-81.17895548,33.22157792,2022
238,490,3,490,360,,Bamberg,-81.16688018,33.2232476,2022
239,590,3,590,360,,Bamberg,-81.16633781,33.22517859,2022
240,815,5,815,360,,Bamberg,-81.15978165,33.2265651,2022
241,1140,7,1140,360,,Bamberg,-81.15614995,33.22149443,2022
242,1495,8,1495,360,,Bamberg,-81.15036395,33.22704239,2022
243,1492,9,1492,270,,Bamberg,-81.12559721,33.22569944,2022
244,530,3,530,270,,Bamberg,-80.97613981,33.2221859,2022
245,558,3,625,180,,Bamberg,-80.97762807,33.22472126,2022
246,354,2,402,270,,Bamberg,-80.97526551,33.22659232,2022
247,577,3,627,360,,Bamberg,-80.89459353,33.22479203,2022
248,599,3,654,180,,Bamberg,-80.89109634,33.22252347,2022
249,590,3,667,180,,Bamberg,-80.89051492,33.22284652,2022
250,780,4,780,360,,Bamberg,-81.21096828,33.21685181,2022
251,2000,7,2000,360,,Bamberg,-81.18145472,33.2156285,2022
252,935,6,935,360,,Bamberg,-81.15296949,33.21442695,2022
253,1290,7,1290,360,,Bamberg,-81.14421783,33.21547966,2022
254,1140,6,1140,180,,Bamberg,-81.09651104,33.20443276,2022
255,615,4,615,360,,Bamberg,-81.18715285,33.19036618,2022
256,622,4,622,360,,Bamberg,-81.18511788,33.19369218,2022
257,1061,6,1061,180,,Bamberg,-81.17564595,33.19362319,2022
258,998,6,1046,180,,Bamberg,-81.17527713,33.19716329,2022
259,525,3,525,360,,Bamberg,-81.10337635,33.19822711,2022
300,510,3,510,360,,Bamberg,-81.10042152,33.202072,2022
301,712,4,737,180,,Bamberg,-81.09332661,33.17886458,2022
302,935,5,958,270,,Bamberg,-81.08704381,33.17969257,2022
303,561,3,622,200,,Bamberg,-81.09181087,33.17522326,2022
304,746,4,808,270,,Bamberg,-81.08671405,33.17693741,2022
305,606,3,660,360,,Bamberg,-81.01001293,33.17820605,2022
306,828,5,828,360,,Bamberg,-80.91324271,33.18372589,2022
307,854,5,883,180,,Bamberg,-80.91276832,33.17890816,2022
308,898,5,908,180,,Bamberg,-81.04494729,33.15912,2022
309,778,4,850,180,,Bamberg,-81.04963625,33.15780749,2022
310,948,5,948,200,,Bamberg,-81.03741776,33.15931373,2022
311,345,2,374,180,,Bamberg,-81.0381279,33.15547908,2022
312,566,3,600,330,,Bamberg,-81.03332034,33.15545486,2022
313,1064,6,1064,300,,Bamberg,-80.99378959,33.14843169,2022
314,1237,7,1255,180,,Bamberg,-80.98371165,33.15565344,2022
315,669,4,701,270,,Bamberg,-80.98453894,33.14945372,2022
316,862,5,862,360,,Bamberg,-81.0844332,33.1424107,2022
317,676,4,708,360,,Bamberg,-81.06133262,33.12986845,2022
318,888,5,888,360,,Bamberg,-81.03735846,33.13927651,2022
319,397,2,397,360,,Bamberg,-80.96924847,33.13357221,2022
320,819,5,873,360,,Bamberg,-80.96619963,33.13306837,2022
321,767,4,767,270,,Bamberg,-80.97183738,33.14226537,2022
322,1038,6,1038,360,,Bamberg,-80.98520714,33.14206676,2022
5247,450,3,450,200,,Bamberg,-81.20329457,33.26257975,2022
5249,780,5,780,230,,Bamberg,-80.96380125,33.12734224,2022
5250,710,4,710,280,,Bamberg,-80.9627208,33.12423764,2022
5251,860,5,860,220,,Bamberg,-81.02235532,33.09289127,2022
5252,895,5,895,280,,Bamberg,-81.16967809,33.16354588,2022
5260,370,2,370,360,,Bamberg,-80.91389649,33.13208848,2022
5625,685,4,685,180,,Bamberg,-81.09220749,33.34147771,2022
5626,670,5,670,240,,Bamberg,-81.1706862,33.27169453,2022
5627,442,3,442,360,,Bamberg,-81.17281145,33.29556537,2022
5628,300,2,300,360,,Bamberg,-81.17143312,33.29361089,2022
5629,475,3,475,360,,Bamberg,-81.1680168,33.2938426,2022
5394,760,4,760,360,,Barnwell,-81.3954277,33.27296652,2022
5403,410,2,410,360,,Barnwell,-81.43457582,33.24539015,2022
1,1070,6,1070,360,,Barnwell,-81.39382411,33.4685874,2022
2,870,5,942,360,,Barnwell,-81.4000855,33.47035608,2022
3,1630,9,1689,360,,Barnwell,-81.39522216,33.47587467,2022
4,1782,10,1890,360,,Barnwell,-81.38497535,33.4721717,2022
5,1210,7,1210,360,,Barnwell,-81.38752628,33.48013842,2022
6,1800,10,1807,180,,Barnwell,-81.37752794,33.47979025,2022
7,1700,10,1711,360,,Barnwell,-81.37208816,33.48195107,2022
8,755,5,755,360,,Barnwell,-81.35528511,33.46719454,2022
9,700,4,772,260.5,,Barnwell,-81.35439063,33.45820675,2022
10,950,6,950,277,,Barnwell,-81.38734511,33.44914547,2022
11,990,6,990,360,,Barnwell,-81.30369928,33.44522298,2022
12,800,5,800,360,,Barnwell,-81.28928722,33.44415539,2022
13,810,4,810,360,,Barnwell,-81.28449816,33.45295026,2022
14,490,3,495,360,,Barnwell,-81.28656382,33.4477041,2022
15,780,4,780,360,,Barnwell,-81.28562879,33.45015606,2022
16,780,4,780,360,,Barnwell,-81.274957,33.44377921,2022
17,800,4,800,360,,Barnwell,-81.27787182,33.44489778,2022
18,840,5,840,180,,Barnwell,-81.29305181,33.43967004,2022
19,540,3,540,360,,Barnwell,-81.2932474,33.44232525,2022
20,1150,7,1150,180,,Barnwell,-81.28815719,33.43939535,2022
21,850,5,850,180,,Barnwell,-81.29106128,33.43425884,2022
22,1025,6,1025,360,,Barnwell,-81.25180477,33.43146752,2022
23,948,5,1032,250,,Barnwell,-81.2423475,33.17814843,2022
24,475,3,516,360,,Barnwell,-81.24684096,33.21608931,2022
25,545,3,568,360,,Barnwell,-81.36024382,33.4103799,2022
26,660,4,660,360,,Barnwell,-81.35190008,33.40608098,2022
27,620,4,630,240,,Barnwell,-81.34411509,33.4076371,2022
28,450,2,450,360,,Barnwell,-81.333881,33.40935945,2022
29,775,4,775,180,,Barnwell,-81.37835712,33.38671774,2022
30,395,2,395,360,,Barnwell,-81.33102104,33.41269853,2022
31,530,3,567,360,,Barnwell,-81.38156534,33.38374016,2022
32,700,4,700,360,,Barnwell,-81.36280072,33.39035046,2022
33,600,3,633,208,,Barnwell,-81.37162868,33.38349319,2022
34,765,4,765,242,,Barnwell,-81.3665337,33.38181614,2022
35,790,4,790,283,,Barnwell,-81.36365227,33.38118674,2022
36,545,3,546,360,,Barnwell,-81.34688875,33.38996633,2022
37,1590,9,1590,180,,Barnwell,-81.34116167,33.38696695,2022
38,525,3,525,360,,Barnwell,-81.2982992,33.38591038,2022
39,570,3,572,326,,Barnwell,-81.34080805,33.37274389,2022
40,680,4,680,180,,Barnwell,-81.33088619,33.37251352,2022
41,710,4,710,260,,Barnwell,-81.32816777,33.36949504,2022
42,580,3,580,360,,Barnwell,-81.2979253,33.37861007,2022
43,810,5,810,360,,Barnwell,-81.29388462,33.37670983,2022
44,1050,6,1050,180,,Barnwell,-81.29631523,33.37996651,2022
45,875,5,875,360,,Barnwell,-81.26059074,33.37902637,2022
46,850,5,850,360,,Barnwell,-81.25486366,33.3775265,2022
47,1055,7,1055,360,,Barnwell,-81.2170908,33.37499879,2022
48,690,4,690,296,,Barnwell,-81.38157087,33.36142673,2022
49,670,4,670,360,,Barnwell,-81.37583186,33.36116375,2022
50,485,3,485,360,,Barnwell,-81.33018111,33.35406948,2022
51,700,3,700,360,,Barnwell,-81.32879348,33.35764922,2022
52,350,2,350,360,,Barnwell,-81.31327467,33.35577859,2022
53,420,2,420,286,,Barnwell,-81.31575369,33.35625298,2022
54,960,6,960,360,,Barnwell,-81.22215836,33.36870117,2022
55,800,4,800,360,,Barnwell,-81.32227071,33.34820763,2022
57,650,3,650,180,,Barnwell,-81.3173118,33.34607173,2022
58,420,2,420,360,,Barnwell,-81.31747657,33.34473659,2022
59,535,4,535,270,,Barnwell,-81.31264094,33.34399679,2022
60,503,3,503,360,,Barnwell,-81.30458376,33.34626581,2022
61,425,2,438,360,,Barnwell,-81.29818886,33.34999667,2022
62,600,3,600,360,,Barnwell,-81.29543572,33.34717186,2022
63,1030,6,1030,360,,Barnwell,-81.28994683,33.34554415,2022
64,1091,7,1091,270,,Barnwell,-81.26465753,33.3467286,2022
65,680,4,680,360,,Barnwell,-81.24420036,33.33001395,2022
66,230,1,230,360,,Barnwell,-81.24605101,33.33267579,2022
67,345,2,345,360,,Barnwell,-81.2442569,33.33326629,2022
68,470,2,470,360,,Barnwell,-81.36256361,33.33588261,2022
69,905,5,910,360,,Barnwell,-81.29582716,33.33846252,2022
70,1460,9,1550,180,,Barnwell,-81.24941683,33.21117822,2022
71,1000,6,1000,360,,Barnwell,-81.2890797,33.42909665,2022
72,1165,6,1165,360,,Barnwell,-81.31944889,33.12078845,2022
73,730,4,846,360,,Barnwell,-81.29963462,33.11759985,2022
74,865,4,885,360,,Barnwell,-81.30477783,33.11777312,2022
75,1240,9,1275,360,,Barnwell,-81.28378525,33.33031436,2022
76,1355,9,1386,360,,Barnwell,-81.23251363,33.14107848,2022
77,590,3,590,360,,Barnwell,-81.25147282,33.33458514,2022
78,345,2,345,180,,Barnwell,-81.24850079,33.33481854,2022
79,350,2,350,360,,Barnwell,-81.24948252,33.33219435,2022
80,450,3,450,230,,Barnwell,-81.25481261,33.33531964,2022
81,365,2,365,360,,Barnwell,-81.24365999,33.33526953,2022
82,770,5,770,360,,Barnwell,-81.35118762,33.31043522,2022
83,580,4,580,360,,Barnwell,-81.33165011,33.27768797,2022
84,450,2,454,360,,Barnwell,-81.45530124,33.2539252,2022
85,1420,8,1428,360,,Barnwell,-81.22583908,33.23656292,2022
86,1450,8,1450,360,,Barnwell,-81.23461471,33.24472638,2022
87,520,3,530,360,,Barnwell,-81.22899578,33.24135231,2022
88,360,2,360,360,,Barnwell,-81.22838338,33.24410596,2022
89,600,3,600,360,,Barnwell,-81.34657973,33.22292993,2022
90,750,4,750,200,,Barnwell,-81.33846069,33.22472032,2022
91,825,4,825,200,,Barnwell,-81.33372249,33.2275722,2022
92,765,4,797,360,,Barnwell,-81.33429069,33.22226447,2022
93,670,3,670,180,,Barnwell,-81.22721856,33.23090983,2022
94,1090,6,1090,180,,Barnwell,-81.22534979,33.22837493,2022
95,1135,6,1135,180,,Barnwell,-81.22614843,33.22770687,2022
96,400,2,400,180,,Barnwell,-81.22210154,33.22515603,2022
97,425,2,425,360,,Barnwell,-81.46495636,33.2039355,2022
98,1750,11,1750,360,,Barnwell,-81.25742503,33.20912637,2022
99,1430,8,1430,180,,Barnwell,-81.24964691,33.21429581,2022
100,570,3,570,220,,Barnwell,-81.24815528,33.43389606,2022
5235,500,3,500,360,,Barnwell,-81.39905752,33.42076707,2022
5236,920,6,920,360,,Barnwell,-81.28980022,33.42302349,2022
5237,560,3,560,360,,Barnwell,-81.29687418,33.42034058,2022
5238,650,4,650,180,,Barnwell,-81.29900507,33.42054475,2022
5239,650,4,650,180,,Barnwell,-81.29801573,33.42389609,2022
5240,560,4,560,360,,Barnwell,-81.29446969,33.34330403,2022
5241,1020,6,1020,360,,Barnwell,-81.2622799,33.33940311,2022
5242,460,3,460,360,,Barnwell,-81.29969181,33.38830415,2022
5243,1420,8,1420,360,,Barnwell,-81.32101879,33.12410396,2022
5244,1100,7,1100,200,,Barnwell,-81.32216758,33.12928155,2022
5245,990,6,990,180,,Barnwell,-81.22226961,33.22130739,2022
5246,710,4,710,360,,Barnwell,-81.22063883,33.23163867,2022
5248,1110,6,1110,200,,Barnwell,-81.32283318,33.36749282,2022
275,880,5,880,360,,Berkeley,-80.28110135,33.20106106,2022
364,1470,7,1480,180,,Berkeley,-80.02123559,33.42951132,2022
365,930,4,930,270,,Berkeley,-80.02518617,33.42438554,2022
